pt,sp,ib,hi,eo,es,vg,z ,cf,gx,sm,nk,tp,xp,ux,ty,fv,tu,cn,rx,oe,du,g ,ik,oat,jb,ed,er,l ,ba,xm,ym,cl,co,ng,qs,ho,xbw,w ,c ,s ,kw,sm,bo,ct,cc,kc,sb,lh,lc,hg,gc,si,pl,pa,o ,mw,rr,fc,la,ln,lx,ll,lp,jo,ec,cd,ad,jy,sf,bp,nv,se,no,br,ra,ru,pe,dx
PTZ03 Index,SPM86 Index,IBN93 Index,HIQ93 Index,EOK90 Index,ESU01 Index,VGU02 Index,Z H92 Index,CFJ90 Index,GXZ94 Index,SMG93 Index,NKZ92 Index,TPM94 Index,XPM04 Index,UXF06 Index,TYM86 Comdty,FVM92 Comdty,TUU94 Comdty,CNZ93 Comdty,RXZ94 Comdty,OEZ95 Comdty,DUM01 Comdty,G H87 Comdty,IKZ13 Comdty,OATM16 Comdty,JBZ89 Comdty,EDH91 Comdty,ERK00 Comdty,L H92 Comdty,BAU94 Comdty,XMZ91 Comdty,YMM93 Comdty,CLV84 Comdty,COF90 Comdty,NGV91 Comdty,QSZ90 Comdty,HOX87 Comdty,XBWK88 Comdty,W U62 Comdty,C Z62 Comdty,S K62 Comdty,KWK73 Comdty,SMF62 Comdty,BOZ61 Comdty,CTZ63 Comdty,CCK63 Comdty,KCN75 Comdty,SBV64 Comdty,LHM89 Comdty,LCZ67 Comdty,HGK90 Comdty,GCK76 Comdty,SIK76 Comdty,PLK88 Comdty,PAK88 Comdty,O H63 Comdty,MWH73 Comdty,RRH92 Comdty,FCK74 Comdty,LAZ98 Comdty,LNZ98 Comdty,LXZ98 Comdty,LLK99 Comdty,LPX98 Comdty,JOH70 Comdty,ECH03 Curncy,CDH91 Curncy,ADH91 Curncy,JYH91 Curncy,SFH91 Curncy,BPH91 Curncy,NVM01 Curncy,SEM06 Curncy,NOM06 Curncy,BRJ97 Curncy,RAV98 Curncy,RUH01 Curncy,PEM99 Curncy,DXH91 Curncy
PTH04 Index,SPU86 Index,IBQ93 Index,HIU93 Index,EOM90 Index,ESZ01 Index,VGZ02 Index,Z M92 Index,CFK90 Index,GXH95 Index,SMH93 Index,NKH93 Index,TPU94 Index,XPU04 Index,UXG06 Index,TYU86 Comdty,FVU92 Comdty,TUZ94 Comdty,CNH94 Comdty,RXH95 Comdty,OEH96 Comdty,DUU01 Comdty,G M87 Comdty,IKH14 Comdty,OATU16 Comdty,JBH90 Comdty,EDM91 Comdty,ERM00 Comdty,L M92 Comdty,BAZ94 Comdty,XMH92 Comdty,YMU93 Comdty,CLX84 Comdty,COG90 Comdty,NGX91 Comdty,QSF91 Comdty,HOZ87 Comdty,XBWM88 Comdty,W Z62 Comdty,C H63 Comdty,S N62 Comdty,KWN73 Comdty,SMH62 Comdty,BOF62 Comdty,CTH64 Comdty,CCN63 Comdty,KCU75 Comdty,SBH65 Comdty,LHN89 Comdty,LCG68 Comdty,HGM90 Comdty,GCM76 Comdty,SIM76 Comdty,PLM88 Comdty,PAM88 Comdty,O K63 Comdty,MWK73 Comdty,RRK92 Comdty,FCQ74 Comdty,LAF99 Comdty,LNF99 Comdty,LXF99 Comdty,LLM99 Comdty,LPZ98 Comdty,JOK70 Comdty,ECM03 Curncy,CDM91 Curncy,ADM91 Curncy,JYM91 Curncy,SFM91 Curncy,BPM91 Curncy,NVU01 Curncy,SEU06 Curncy,NOU06 Curncy,BRK97 Curncy,RAX98 Curncy,RUM01 Curncy,PEU99 Curncy,DXM91 Curncy
PTM04 Index,SPZ86 Index,IBU93 Index,HIV93 Index,EON90 Index,ESH02 Index,VGH03 Index,Z U92 Index,CFM90 Index,GXM95 Index,SMJ93 Index,NKM93 Index,TPZ94 Index,XPZ04 Index,UXH06 Index,TYZ86 Comdty,FVZ92 Comdty,TUH95 Comdty,CNM94 Comdty,RXM95 Comdty,OEM96 Comdty,DUZ01 Comdty,G U87 Comdty,IKM14 Comdty,OATZ16 Comdty,JBM90 Comdty,EDU91 Comdty,ERN00 Comdty,L U92 Comdty,BAH95 Comdty,XMM92 Comdty,YMZ93 Comdty,CLZ84 Comdty,COH90 Comdty,NGZ91 Comdty,QSG91 Comdty,HOF88 Comdty,XBWN88 Comdty,W H63 Comdty,C K63 Comdty,S Q62 Comdty,KWU73 Comdty,SMK62 Comdty,BOH62 Comdty,CTK64 Comdty,CCU63 Comdty,KCX75 Comdty,SBK65 Comdty,LHQ89 Comdty,LCJ68 Comdty,HGN90 Comdty,GCN76 Comdty,SIN76 Comdty,PLN88 Comdty,PAN88 Comdty,O N63 Comdty,MWN73 Comdty,RRN92 Comdty,FCU74 Comdty,LAG99 Comdty,LNG99 Comdty,LXG99 Comdty,LLN99 Comdty,LPF99 Comdty,JON70 Comdty,ECU03 Curncy,CDU91 Curncy,ADU91 Curncy,JYU91 Curncy,SFU91 Curncy,BPU91 Curncy,NVZ01 Curncy,SEZ06 Curncy,NOZ06 Curncy,BRM97 Curncy,RAZ98 Curncy,RUU01 Curncy,PEZ99 Curncy,DXU91 Curncy
PTU04 Index,SPH87 Index,IBV93 Index,HIX93 Index,EOQ90 Index,ESM02 Index,VGM03 Index,Z Z92 Index,CFN90 Index,GXU95 Index,SMK93 Index,NKU93 Index,TPH95 Index,XPH05 Index,UXJ06 Index,TYH87 Comdty,FVH93 Comdty,TUM95 Comdty,CNU94 Comdty,RXU95 Comdty,OEU96 Comdty,DUH02 Comdty,G Z87 Comdty,IKU14 Comdty,OATH17 Comdty,JBU90 Comdty,EDZ91 Comdty,ERQ00 Comdty,L Z92 Comdty,BAM95 Comdty,XMU92 Comdty,YMH94 Comdty,CLF85 Comdty,COJ90 Comdty,NGF92 Comdty,QSH91 Comdty,HOG88 Comdty,XBWQ88 Comdty,W K63 Comdty,C N63 Comdty,S U62 Comdty,KWZ73 Comdty,SMN62 Comdty,BOK62 Comdty,CTN64 Comdty,CCZ63 Comdty,KCZ75 Comdty,SBN65 Comdty,LHV89 Comdty,LCM68 Comdty,HGQ90 Comdty,GCQ76 Comdty,SIQ76 Comdty,PLQ88 Comdty,PAQ88 Comdty,O U63 Comdty,MWU73 Comdty,RRU92 Comdty,FCV74 Comdty,LAH99 Comdty,LNH99 Comdty,LXH99 Comdty,LLQ99 Comdty,LPG99 Comdty,JOU70 Comdty,ECZ03 Curncy,CDZ91 Curncy,ADZ91 Curncy,JYZ91 Curncy,SFZ91 Curncy,BPZ91 Curncy,NVH02 Curncy,SEH07 Curncy,NOH07 Curncy,BRN97 Curncy,RAF99 Curncy,RUZ01 Curncy,PEH00 Curncy,DXZ91 Curncy
PTZ04 Index,SPM87 Index,IBX93 Index,HIZ93 Index,EOU90 Index,ESU02 Index,VGU03 Index,Z H93 Index,CFQ90 Index,GXZ95 Index,SMM93 Index,NKZ93 Index,TPM95 Index,XPM05 Index,UXK06 Index,TYM87 Comdty,FVM93 Comdty,TUU95 Comdty,CNZ94 Comdty,RXZ95 Comdty,OEZ96 Comdty,DUM02 Comdty,G H88 Comdty,IKZ14 Comdty,OATM17 Comdty,JBZ90 Comdty,EDH92 Comdty,ERU00 Comdty,L H93 Comdty,BAU95 Comdty,XMZ92 Comdty,YMM94 Comdty,CLG85 Comdty,COK90 Comdty,NGG92 Comdty,QSJ91 Comdty,HOH88 Comdty,XBWU88 Comdty,W N63 Comdty,C U63 Comdty,S X62 Comdty,KWH74 Comdty,SMQ62 Comdty,BON62 Comdty,CTV64 Comdty,CCH64 Comdty,KCH76 Comdty,SBU65 Comdty,LHZ89 Comdty,LCQ68 Comdty,HGU90 Comdty,GCU76 Comdty,SIU76 Comdty,PLU88 Comdty,PAU88 Comdty,O Z63 Comdty,MWZ73 Comdty,RRX92 Comdty,FCX74 Comdty,LAJ99 Comdty,LNJ99 Comdty,LXJ99 Comdty,LLU99 Comdty,LPH99 Comdty,JOX70 Comdty,ECH04 Curncy,CDH92 Curncy,ADH92 Curncy,JYH92 Curncy,SFH92 Curncy,BPH92 Curncy,NVM02 Curncy,SEM07 Curncy,NOM07 Curncy,BRQ97 Curncy,RAG99 Curncy,RUH02 Curncy,PEM00 Curncy,DXH92 Curncy
PTH05 Index,SPU87 Index,IBZ93 Index,HIF94 Index,EOV90 Index,ESZ02 Index,VGZ03 Index,Z M93 Index,CFU90 Index,GXH96 Index,SMN93 Index,NKH94 Index,TPU95 Index,XPU05 Index,UXM06 Index,TYU87 Comdty,FVU93 Comdty,TUZ95 Comdty,CNH95 Comdty,RXH96 Comdty,OEH97 Comdty,DUU02 Comdty,G M88 Comdty,IKH15 Comdty,OATU17 Comdty,JBH91 Comdty,EDM92 Comdty,ERV00 Comdty,L M93 Comdty,BAZ95 Comdty,XMH93 Comdty,YMU94 Comdty,CLH85 Comdty,COM90 Comdty,NGH92 Comdty,QSK91 Comdty,HOJ88 Comdty,XBWV88 Comdty,W U63 Comdty,C Z63 Comdty,S F63 Comdty,KWK74 Comdty,SMU62 Comdty,BOQ62 Comdty,CTZ64 Comdty,CCK64 Comdty,KCK76 Comdty,SBV65 Comdty,LHG90 Comdty,LCV68 Comdty,HGV90 Comdty,GCV76 Comdty,SIV76 Comdty,PLV88 Comdty,PAV88 Comdty,O H64 Comdty,MWH74 Comdty,RRF93 Comdty,FCH75 Comdty,LAK99 Comdty,LNK99 Comdty,LXK99 Comdty,LLV99 Comdty,LPJ99 Comdty,JOF71 Comdty,ECM04 Curncy,CDM92 Curncy,ADM92 Curncy,JYM92 Curncy,SFM92 Curncy,BPM92 Curncy,NVU02 Curncy,SEU07 Curncy,NOU07 Curncy,BRU97 Curncy,RAH99 Curncy,RUM02 Curncy,PEU00 Curncy,DXM92 Curncy
PTM05 Index,SPZ87 Index,IBF94 Index,HIG94 Index,EOX90 Index,ESH03 Index,VGH04 Index,Z U93 Index,CFV90 Index,GXM96 Index,SMQ93 Index,NKM94 Index,TPZ95 Index,XPZ05 Index,UXN06 Index,TYZ87 Comdty,FVZ93 Comdty,TUH96 Comdty,CNM95 Comdty,RXM96 Comdty,OEM97 Comdty,DUZ02 Comdty,G U88 Comdty,IKM15 Comdty,OATZ17 Comdty,JBM91 Comdty,EDU92 Comdty,ERX00 Comdty,L U93 Comdty,BAH96 Comdty,XMM93 Comdty,YMZ94 Comdty,CLJ85 Comdty,CON90 Comdty,NGJ92 Comdty,QSM91 Comdty,HOK88 Comdty,XBWX88 Comdty,W Z63 Comdty,C H64 Comdty,S H63 Comdty,KWN74 Comdty,SMV62 Comdty,BOU62 Comdty,CTH65 Comdty,CCN64 Comdty,KCN76 Comdty,SBH66 Comdty,LHJ90 Comdty,LCZ68 Comdty,HGX90 Comdty,GCX76 Comdty,SIX76 Comdty,PLX88 Comdty,PAX88 Comdty,O K64 Comdty,MWK74 Comdty,RRH93 Comdty,FCJ75 Comdty,LAM99 Comdty,LNM99 Comdty,LXM99 Comdty,LLX99 Comdty,LPK99 Comdty,JOH71 Comdty,ECU04 Curncy,CDU92 Curncy,ADU92 Curncy,JYU92 Curncy,SFU92 Curncy,BPU92 Curncy,NVZ02 Curncy,SEZ07 Curncy,NOZ07 Curncy,BRV97 Curncy,RAJ99 Curncy,RUU02 Curncy,PEX00 Curncy,DXU92 Curncy
PTU05 Index,SPH88 Index,IBG94 Index,HIH94 Index,EOZ90 Index,ESM03 Index,VGM04 Index,Z Z93 Index,CFX90 Index,GXU96 Index,SMU93 Index,NKU94 Index,TPH96 Index,XPH06 Index,UXQ06 Index,TYH88 Comdty,FVH94 Comdty,TUM96 Comdty,CNU95 Comdty,RXU96 Comdty,OEU97 Comdty,DUH03 Comdty,G Z88 Comdty,IKU15 Comdty,OATH18 Comdty,JBU91 Comdty,EDZ92 Comdty,ERZ00 Comdty,L Z93 Comdty,BAM96 Comdty,XMU93 Comdty,YMH95 Comdty,CLK85 Comdty,COQ90 Comdty,NGK92 Comdty,QSN91 Comdty,HOM88 Comdty,XBWZ88 Comdty,W H64 Comdty,C K64 Comdty,S K63 Comdty,KWU74 Comdty,SMZ62 Comdty,BOV62 Comdty,CTK65 Comdty,CCU64 Comdty,KCU76 Comdty,SBK66 Comdty,LHM90 Comdty,LCG69 Comdty,HGZ90 Comdty,GCZ76 Comdty,SIZ76 Comdty,PLZ88 Comdty,PAZ88 Comdty,O N64 Comdty,MWN74 Comdty,RRK93 Comdty,FCK75 Comdty,LAN99 Comdty,LNN99 Comdty,LXN99 Comdty,LLZ99 Comdty,LPM99 Comdty,JOK71 Comdty,ECZ04 Curncy,CDZ92 Curncy,ADZ92 Curncy,JYZ92 Curncy,SFZ92 Curncy,BPZ92 Curncy,NVH03 Curncy,SEH08 Curncy,NOH08 Curncy,BRX97 Curncy,RAK99 Curncy,RUZ02 Curncy,PEZ00 Curncy,DXZ92 Curncy
PTZ05 Index,SPM88 Index,IBH94 Index,HIJ94 Index,EOF91 Index,ESU03 Index,VGU04 Index,Z H94 Index,CFZ90 Index,GXZ96 Index,SMV93 Index,NKZ94 Index,TPM96 Index,XPM06 Index,UXU06 Index,TYM88 Comdty,FVM94 Comdty,TUU96 Comdty,CNZ95 Comdty,RXZ96 Comdty,OEZ97 Comdty,DUM03 Comdty,G H89 Comdty,IKZ15 Comdty,OATM18 Comdty,JBZ91 Comdty,EDH93 Comdty,ERF01 Comdty,L H94 Comdty,BAU96 Comdty,XMZ93 Comdty,YMM95 Comdty,CLM85 Comdty,COU90 Comdty,NGM92 Comdty,QSQ91 Comdty,HON88 Comdty,XBWF89 Comdty,W K64 Comdty,C N64 Comdty,S N63 Comdty,KWZ74 Comdty,SMF63 Comdty,BOZ62 Comdty,CTN65 Comdty,CCZ64 Comdty,KCZ76 Comdty,SBN66 Comdty,LHN90 Comdty,LCJ69 Comdty,HGF91 Comdty,GCF77 Comdty,SIF77 Comdty,PLF89 Comdty,PAF89 Comdty,O U64 Comdty,MWU74 Comdty,RRN93 Comdty,FCQ75 Comdty,LAQ99 Comdty,LNQ99 Comdty,LXQ99 Comdty,LLF00 Comdty,LPN99 Comdty,JON71 Comdty,ECH05 Curncy,CDH93 Curncy,ADH93 Curncy,JYH93 Curncy,SFH93 Curncy,BPH93 Curncy,NVM03 Curncy,SEM08 Curncy,NOM08 Curncy,BRZ97 Curncy,RAM99 Curncy,RUH03 Curncy,PEF01 Curncy,DXH93 Curncy
PTH06 Index,SPU88 Index,IBJ94 Index,HIK94 Index,EOG91 Index,ESZ03 Index,VGZ04 Index,Z M94 Index,CFF91 Index,GXH97 Index,SMX93 Index,NKH95 Index,TPU96 Index,XPU06 Index,UXV06 Index,TYU88 Comdty,FVU94 Comdty,TUZ96 Comdty,CNH96 Comdty,RXH97 Comdty,OEH98 Comdty,DUU03 Comdty,G M89 Comdty,IKH16 Comdty,OATU18 Comdty,JBH92 Comdty,EDM93 Comdty,ERG01 Comdty,L M94 Comdty,BAZ96 Comdty,XMH94 Comdty,YMU95 Comdty,CLN85 Comdty,COV90 Comdty,NGN92 Comdty,QSU91 Comdty,HOQ88 Comdty,XBWG89 Comdty,W N64 Comdty,C U64 Comdty,S Q63 Comdty,KWH75 Comdty,SMH63 Comdty,BOF63 Comdty,CTV65 Comdty,CCH65 Comdty,KCH77 Comdty,SBU66 Comdty,LHQ90 Comdty,LCM69 Comdty,HGG91 Comdty,GCG77 Comdty,SIG77 Comdty,PLG89 Comdty,PAG89 Comdty,O Z64 Comdty,MWZ74 Comdty,RRU93 Comdty,FCU75 Comdty,LAU99 Comdty,LNU99 Comdty,LXU99 Comdty,LLG00 Comdty,LPQ99 Comdty,JOU71 Comdty,ECM05 Curncy,CDM93 Curncy,ADM93 Curncy,JYM93 Curncy,SFM93 Curncy,BPM93 Curncy,NVU03 Curncy,SEU08 Curncy,NOU08 Curncy,BRF98 Curncy,RAN99 Curncy,RUM03 Curncy,PEG01 Curncy,DXM93 Curncy
PTM06 Index,SPZ88 Index,IBK94 Index,HIM94 Index,EOH91 Index,ESH04 Index,VGH05 Index,Z U94 Index,CFG91 Index,GXM97 Index,SMZ93 Index,NKM95 Index,TPZ96 Index,XPV06 Index,UXX06 Index,TYZ88 Comdty,FVZ94 Comdty,TUH97 Comdty,CNM96 Comdty,RXM97 Comdty,OEM98 Comdty,DUZ03 Comdty,G U89 Comdty,IKM16 Comdty,OATZ8 Comdty,JBM92 Comdty,EDU93 Comdty,ERH01 Comdty,L U94 Comdty,BAH97 Comdty,XMM94 Comdty,YMZ95 Comdty,CLQ85 Comdty,COX90 Comdty,NGQ92 Comdty,QSV91 Comdty,HOU88 Comdty,XBWH89 Comdty,W U64 Comdty,C Z64 Comdty,S U63 Comdty,KWK75 Comdty,SMK63 Comdty,BOH63 Comdty,CTZ65 Comdty,CCK65 Comdty,KCK77 Comdty,SBV66 Comdty,LHV90 Comdty,LCQ69 Comdty,HGH91 Comdty,GCH77 Comdty,SIH77 Comdty,PLH89 Comdty,PAH89 Comdty,O H65 Comdty,MWH75 Comdty,RRX93 Comdty,FCV75 Comdty,LAV99 Comdty,LNV99 Comdty,LXV99 Comdty,LLH00 Comdty,LPU99 Comdty,JOX71 Comdty,ECU05 Curncy,CDU93 Curncy,ADU93 Curncy,JYU93 Curncy,SFU93 Curncy,BPU93 Curncy,NVZ03 Curncy,SEZ08 Curncy,NOZ08 Curncy,BRG98 Curncy,RAQ99 Curncy,RUU03 Curncy,PEH01 Curncy,DXU93 Curncy
PTU06 Index,SPH89 Index,IBM94 Index,HIN94 Index,EOJ91 Index,ESM04 Index,VGM05 Index,Z Z94 Index,CFH91 Index,GXU97 Index,SMF94 Index,NKU95 Index,TPH97 Index,XPX06 Index,UXZ06 Index,TYH89 Comdty,FVH95 Comdty,TUM97 Comdty,CNU96 Comdty,RXU97 Comdty,OEU98 Comdty,DUH04 Comdty,G Z89 Comdty,IKU16 Comdty,OATH9 Comdty,JBU92 Comdty,EDZ93 Comdty,ERJ01 Comdty,L Z94 Comdty,BAM97 Comdty,XMU94 Comdty,YMH96 Comdty,CLU85 Comdty,COZ90 Comdty,NGU92 Comdty,QSX91 Comdty,HOV88 Comdty,XBWJ89 Comdty,W Z64 Comdty,C H65 Comdty,S X63 Comdty,KWN75 Comdty,SMN63 Comdty,BOK63 Comdty,CTH66 Comdty,CCN65 Comdty,KCN77 Comdty,SBH67 Comdty,LHZ90 Comdty,LCV69 Comdty,HGJ91 Comdty,GCJ77 Comdty,SIJ77 Comdty,PLJ89 Comdty,PAJ89 Comdty,O K65 Comdty,MWK75 Comdty,RRF94 Comdty,FCX75 Comdty,LAX99 Comdty,LNX99 Comdty,LXX99 Comdty,LLJ00 Comdty,LPV99 Comdty,JOF72 Comdty,ECZ05 Curncy,CDZ93 Curncy,ADZ93 Curncy,JYZ93 Curncy,SFZ93 Curncy,BPZ93 Curncy,NVH04 Curncy,SEH09 Curncy,NOH09 Curncy,BRH98 Curncy,RAU99 Curncy,RUZ03 Curncy,PEJ01 Curncy,DXZ93 Curncy
PTZ06 Index,SPM89 Index,IBN94 Index,HIQ94 Index,EOK91 Index,ESU04 Index,VGU05 Index,Z H95 Index,CFJ91 Index,GXZ97 Index,SMG94 Index,NKZ95 Index,TPM97 Index,XPZ06 Index,UXF07 Index,TYM89 Comdty,FVM95 Comdty,TUU97 Comdty,CNZ96 Comdty,RXZ97 Comdty,OEZ98 Comdty,DUM04 Comdty,G H90 Comdty,IKZ16 Comdty,OATM9 Comdty,JBZ92 Comdty,EDH94 Comdty,ERK01 Comdty,L H95 Comdty,BAU97 Comdty,XMZ94 Comdty,YMM96 Comdty,CLV85 Comdty,COF91 Comdty,NGV92 Comdty,QSZ91 Comdty,HOX88 Comdty,XBWK89 Comdty,W H65 Comdty,C K65 Comdty,S F64 Comdty,KWU75 Comdty,SMQ63 Comdty,BON63 Comdty,CTK66 Comdty,CCU65 Comdty,KCU77 Comdty,SBK67 Comdty,LHG91 Comdty,LCZ69 Comdty,HGK91 Comdty,GCK77 Comdty,SIK77 Comdty,PLK89 Comdty,PAK89 Comdty,O N65 Comdty,MWN75 Comdty,RRH94 Comdty,FCH76 Comdty,LAZ99 Comdty,LNZ99 Comdty,LXZ99 Comdty,LLK00 Comdty,LPX99 Comdty,JOH72 Comdty,ECH06 Curncy,CDH94 Curncy,ADH94 Curncy,JYH94 Curncy,SFH94 Curncy,BPH94 Curncy,NVM04 Curncy,SEM09 Curncy,NOM09 Curncy,BRJ98 Curncy,RAV99 Curncy,RUH04 Curncy,PEK01 Curncy,DXH94 Curncy
PTH07 Index,SPU89 Index,IBQ94 Index,HIU94 Index,EOM91 Index,ESZ04 Index,VGZ05 Index,Z M95 Index,CFK91 Index,GXH98 Index,SMH94 Index,NKH96 Index,TPU97 Index,XPF07 Index,UXG07 Index,TYU89 Comdty,FVU95 Comdty,TUZ97 Comdty,CNH97 Comdty,RXH98 Comdty,OEH99 Comdty,DUU04 Comdty,G M90 Comdty,IKH17 Comdty,OATU9 Comdty,JBH93 Comdty,EDM94 Comdty,ERM01 Comdty,L M95 Comdty,BAZ97 Comdty,XMH95 Comdty,YMU96 Comdty,CLX85 Comdty,COG91 Comdty,NGX92 Comdty,QSF92 Comdty,HOZ88 Comdty,XBWM89 Comdty,W K65 Comdty,C N65 Comdty,S H64 Comdty,KWZ75 Comdty,SMU63 Comdty,BOQ63 Comdty,CTN66 Comdty,CCZ65 Comdty,KCZ77 Comdty,SBN67 Comdty,LHJ91 Comdty,LCG70 Comdty,HGM91 Comdty,GCM77 Comdty,SIM77 Comdty,PLM89 Comdty,PAM89 Comdty,O U65 Comdty,MWU75 Comdty,RRK94 Comdty,FCJ76 Comdty,LAF00 Comdty,LNF00 Comdty,LXF00 Comdty,LLM00 Comdty,LPZ99 Comdty,JOK72 Comdty,ECM06 Curncy,CDM94 Curncy,ADM94 Curncy,JYM94 Curncy,SFM94 Curncy,BPM94 Curncy,NVU04 Curncy,SEU09 Curncy,NOU09 Curncy,BRK98 Curncy,RAX99 Curncy,RUM04 Curncy,PEM01 Curncy,DXM94 Curncy
PTM07 Index,SPZ89 Index,IBU94 Index,HIV94 Index,EON91 Index,ESH05 Index,VGH06 Index,Z U95 Index,CFM91 Index,GXM98 Index,SMJ94 Index,NKM96 Index,TPZ97 Index,XPG07 Index,UXH07 Index,TYZ89 Comdty,FVZ95 Comdty,TUH98 Comdty,CNM97 Comdty,RXM98 Comdty,OEM99 Comdty,DUZ04 Comdty,G U90 Comdty,IKM17 Comdty,OATZ9 Comdty,JBM93 Comdty,EDU94 Comdty,ERN01 Comdty,L U95 Comdty,BAH98 Comdty,XMM95 Comdty,YMZ96 Comdty,CLZ85 Comdty,COH91 Comdty,NGZ92 Comdty,QSG92 Comdty,HOF89 Comdty,XBWN89 Comdty,W N65 Comdty,C U65 Comdty,S K64 Comdty,KWH76 Comdty,SMV63 Comdty,BOU63 Comdty,CTV66 Comdty,CCH66 Comdty,KCH78 Comdty,SBU67 Comdty,LHM91 Comdty,LCJ70 Comdty,HGN91 Comdty,GCN77 Comdty,SIN77 Comdty,PLN89 Comdty,PAN89 Comdty,O Z65 Comdty,MWZ75 Comdty,RRN94 Comdty,FCK76 Comdty,LAG00 Comdty,LNG00 Comdty,LXG00 Comdty,LLN00 Comdty,LPF00 Comdty,JON72 Comdty,ECU06 Curncy,CDU94 Curncy,ADU94 Curncy,JYU94 Curncy,SFU94 Curncy,BPU94 Curncy,NVZ04 Curncy,SEZ09 Curncy,NOZ09 Curncy,BRM98 Curncy,RAZ99 Curncy,RUU04 Curncy,PEN01 Curncy,DXU94 Curncy
PTU07 Index,SPH90 Index,IBV94 Index,HIX94 Index,EOQ91 Index,ESM05 Index,VGM06 Index,Z Z95 Index,CFN91 Index,GXU98 Index,SMK94 Index,NKU96 Index,TPH98 Index,XPH07 Index,UXJ07 Index,TYH90 Comdty,FVH96 Comdty,TUM98 Comdty,CNU97 Comdty,RXU98 Comdty,OEU99 Comdty,DUH05 Comdty,G Z90 Comdty,IKU17 Comdty,OATH0 Comdty,JBU93 Comdty,EDZ94 Comdty,ERQ01 Comdty,L Z95 Comdty,BAJ98 Comdty,XMU95 Comdty,YMH97 Comdty,CLF86 Comdty,COJ91 Comdty,NGF93 Comdty,QSH92 Comdty,HOG89 Comdty,XBWQ89 Comdty,W U65 Comdty,C Z65 Comdty,S N64 Comdty,KWK76 Comdty,SMZ63 Comdty,BOV63 Comdty,CTZ66 Comdty,CCK66 Comdty,KCK78 Comdty,SBV67 Comdty,LHN91 Comdty,LCM70 Comdty,HGQ91 Comdty,GCQ77 Comdty,SIQ77 Comdty,PLQ89 Comdty,PAQ89 Comdty,O H66 Comdty,MWH76 Comdty,RRU94 Comdty,FCQ76 Comdty,LAH00 Comdty,LNH00 Comdty,LXH00 Comdty,LLQ00 Comdty,LPG00 Comdty,JOU72 Comdty,ECZ06 Curncy,CDZ94 Curncy,ADZ94 Curncy,JYZ94 Curncy,SFZ94 Curncy,BPZ94 Curncy,NVH05 Curncy,SEH10 Curncy,NOH10 Curncy,BRN98 Curncy,RAF00 Curncy,RUZ04 Curncy,PEQ01 Curncy,DXZ94 Curncy
PTZ07 Index,SPM90 Index,IBX94 Index,HIZ94 Index,EOU91 Index,ESU05 Index,VGU06 Index,Z H96 Index,CFQ91 Index,GXZ98 Index,SMM94 Index,NKZ96 Index,TPM98 Index,XPJ07 Index,UXK07 Index,TYM90 Comdty,FVM96 Comdty,TUU98 Comdty,CNZ97 Comdty,RXZ98 Comdty,OEZ99 Comdty,DUM05 Comdty,G H91 Comdty,IKZ17 Comdty,OATM0 Comdty,JBZ93 Comdty,EDH95 Comdty,ERU01 Comdty,L H96 Comdty,BAK98 Comdty,XMZ95 Comdty,YMM97 Comdty,CLG86 Comdty,COK91 Comdty,NGG93 Comdty,QSJ92 Comdty,HOH89 Comdty,XBWU89 Comdty,W Z65 Comdty,C H66 Comdty,S Q64 Comdty,KWN76 Comdty,SMF64 Comdty,BOZ63 Comdty,CTH67 Comdty,CCN66 Comdty,KCN78 Comdty,SBH68 Comdty,LHQ91 Comdty,LCQ70 Comdty,HGU91 Comdty,GCU77 Comdty,SIU77 Comdty,PLU89 Comdty,PAU89 Comdty,O K66 Comdty,MWK76 Comdty,RRX94 Comdty,FCU76 Comdty,LAJ00 Comdty,LNJ00 Comdty,LXJ00 Comdty,LLU00 Comdty,LPH00 Comdty,JOX72 Comdty,ECH07 Curncy,CDH95 Curncy,ADH95 Curncy,JYH95 Curncy,SFH95 Curncy,BPH95 Curncy,NVM05 Curncy,SEM10 Curncy,NOM10 Curncy,BRQ98 Curncy,RAG00 Curncy,RUH05 Curncy,PEU01 Curncy,DXH95 Curncy
